avg_ipt,bytes_in,bytes_out,dest_ip,dest_port,entropy,num_pkts_out,num_pkts_in,proto,src_ip,src_port,time_end,time_start,total_entropy,label,duration
0,8,8,786,"",3.0,1,1,1,786,"",16550678304856,1655067830485507,47.999996,outlier,9.3E-5
0,8,8,786,"",3.0,1,1,1,786,"",165506783211765,1655067832117584,47.999996,outlier,6.6E-5
0,0,0,786,18056,0.0,1,0,6,786,47613,165506786737441,165506786737441,0.0,outlier,0.0
0,0,0,786,80,0.0,1,0,6,786,34456,1655067867787604,1655067867787604,0.0,benign,0.0
0,0,0,786,25139,0.0,1,0,6,786,47613,1655067869452735,1655067869452735,0.0,outlier,0.0
5,48,48,786,123,5.098201,1,1,17,786,123,1655067869908497,1655067869898033,489.4273,outlier,0.010464
0,0,0,786,687,0.0,1,0,6,786,47613,1655067872755921,1655067872755921,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655067862089064,1655067862088962,47.999996,outlier,1.02E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067867528674,165506786752857,47.999996,malicious,1.04E-4
0,0,0,786,28057,0.0,1,0,6,786,47613,1655067874912359,1655067874912359,0.0,outlier,0.0
97,0,51,786,993,3.966353,4,4,6,786,52004,1655067876000005,1655067875667877,202.28398,outlier,0.332128
106,0,170,786,993,4.78345,4,4,6,786,52008,1655067876036974,1655067875675819,813.18646,outlier,0.361155
106,0,320,786,993,5.105311,4,4,6,786,56636,1655067877903383,1655067877690476,1633.6997,outlier,0.212907
0,8,8,786,"",3.0,1,1,1,786,"",1655067843429633,1655067843429544,47.999996,malicious,8.9E-5
0,8,8,786,"",2.75,1,1,1,786,"",1655067845461546,1655067845461425,43.999996,outlier,1.21E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067849658076,1655067849657995,47.999996,malicious,8.1E-5
0,8,8,786,"",2.75,1,1,1,786,"",1655067851282666,1655067851282554,43.999996,malicious,1.12E-4
0,0,0,786,17006,0.0,1,0,6,786,47613,1655067901354783,1655067901354783,0.0,outlier,0.0
0,0,0,786,54351,0.0,1,0,6,786,47613,1655067901885543,1655067901885543,0.0,outlier,0.0
0,0,0,786,59690,0.0,1,0,6,786,47613,1655067902569689,1655067902569689,0.0,outlier,0.0
0,0,0,786,12353,0.0,1,0,6,786,47613,1655067904083594,1655067904083594,0.0,outlier,0.0
0,0,0,786,5903,0.0,1,5,6,786,37252,1655067889626891,1655067889626891,0.0,outlier,0.0
218.16666666666666,1359,745,786,22,6.933231,12,14,6,786,38698,1655067905657199,1655067902834188,14587.519,outlier,2.823011
0,0,0,786,22862,0.0,1,0,6,786,47613,1655067905896004,1655067905896004,0.0,outlier,0.0
0,0,0,786,1963,0.0,3,1,6,786,48770,1655067906548567,1655067906530153,0.0,outlier,0.018414
0,0,0,786,53494,0.0,1,0,6,786,47613,1655067906934356,1655067906934356,0.0,outlier,0.0
0,0,0,786,26840,0.0,1,0,6,786,47613,1655067907054757,1655067907054757,0.0,outlier,0.0
0,0,0,786,58764,0.0,1,0,6,786,47613,165506790747781,165506790747781,0.0,outlier,0.0
232.5,1359,745,786,22,6.934657,12,14,6,786,35110,1655067912826769,1655067909867072,14590.519,outlier,2.959697
0,0,0,786,9200,0.0,2,1,6,786,47244,1655067912819809,165506791281806,0.0,benign,0.001749
0,0,0,786,9200,0.0,2,1,6,786,47258,1655067913202662,1655067913201408,0.0,benign,0.001254
165.41666666666666,1359,745,786,22,6.929645,12,14,6,786,47258,165506791372216,1655067911609295,14579.973,outlier,2.112865
0,0,0,786,9200,0.0,2,1,6,786,47260,1655067913297377,1655067913296394,0.0,benign,9.83E-4
0,0,0,786,4255,0.0,1,0,6,786,47613,1655067913340736,1655067913340736,0.0,outlier,0.0
0,0,0,786,33742,0.0,1,0,6,786,47613,1655067913511985,1655067913511985,0.0,outlier,0.0
0,0,0,786,9200,0.0,2,1,6,786,47266,1655067913654011,1655067913652973,0.0,benign,0.001038
0,0,0,786,9200,0.0,2,1,6,786,47262,1655067913667288,1655067913666378,0.0,benign,9.1E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067903635773,1655067903635624,47.999996,malicious,1.49E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067909944049,165506790994395,47.999996,malicious,9.9E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067911520293,1655067911520195,47.999996,malicious,9.8E-5
162.5,12,12,786,5900,2.886842,5,5,6,786,40256,1655067861487463,1655067861011055,69.28421,outlier,0.476408
0,0,0,786,35649,0.0,1,0,6,786,47613,1655067861408017,1655067861408017,0.0,outlier,0.0
0,0,0,786,64312,0.0,1,0,6,786,47613,1655067862248439,1655067862248439,0.0,outlier,0.0
0,0,0,786,14747,0.0,1,0,6,786,47613,1655067863200118,1655067863200118,0.0,outlier,0.0
0,0,0,786,23,0.0,2,1,6,786,40784,165506786462313,1655067864387796,0.0,outlier,0.235334
138.83333333333334,1359,745,786,22,6.904371,12,14,6,786,60222,1655067865950206,1655067864196997,14526.797,outlier,1.753209
5,48,48,786,123,5.110495,1,1,17,786,123,1655067865908524,1655067865898085,490.60748,outlier,0.010439
0,0,0,786,12971,0.0,1,0,6,786,47613,1655067865983677,1655067865983677,0.0,outlier,0.0
0,0,0,786,53069,0.0,1,0,6,786,47613,1655067867355405,1655067867355405,0.0,outlier,0.0
147.5,12,12,786,5900,2.886842,5,5,6,786,52912,165506786848787,1655067868043052,69.28421,outlier,0.444818
0,0,0,786,57246,0.0,1,0,6,786,47613,1655067869521104,1655067869521104,0.0,outlier,0.0
0,0,0,786,35937,0.0,1,0,6,786,47613,1655067870528826,1655067870528826,0.0,outlier,0.0
217,0,43,786,3389,3.95454,4,2,6,786,49554,1655067871788907,1655067866039735,170.0452,outlier,5.749172
0,8,8,786,"",3.0,1,1,1,786,"",1655067866049556,1655067866049468,47.999996,malicious,8.8E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067874375574,1655067874375466,47.999996,malicious,1.08E-4
218.66666666666666,1359,745,786,22,6.901048,12,14,6,786,49682,1655067831371084,1655067828539619,14519.806,outlier,2.831465
0,0,0,786,4166,0.0,1,0,6,786,47613,1655067951055941,1655067951055941,0.0,outlier,0.0
0,0,0,786,4485,0.0,1,0,6,786,47613,1655067952011914,1655067952011914,0.0,outlier,0.0
0,0,0,786,4580,0.0,1,0,6,786,47613,1655067952073632,1655067952073632,0.0,outlier,0.0
0,0,0,786,54712,0.0,1,0,6,786,47613,165506795508282,165506795508282,0.0,outlier,0.0
0,0,0,786,47613,0.0,12,0,6,786,56573,1655067963734495,1655067935490785,0.0,outlier,28.24371
0,0,0,786,43506,0.0,1,0,6,786,47613,1655067957170913,1655067957170913,0.0,outlier,0.0
0,0,0,786,23,0.0,2,1,6,786,52884,1655067959176751,1655067959029505,0.0,outlier,0.147246
0,0,0,786,4680,0.0,1,0,6,786,47613,1655067959876749,1655067959876749,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655067949334241,1655067949334129,47.999996,outlier,1.12E-4
0,0,0,786,20347,0.0,1,0,6,786,47613,1655067963733689,1655067963733689,0.0,outlier,0.0
278.7857142857143,1583,1679,786,22,7.224331,12,16,6,786,62219,1655067948993706,165506794481614,23565.77,outlier,4.177566
0,0,0,786,29441,0.0,1,0,6,786,47893,1655067947748411,1655067947748411,0.0,outlier,0.0
0,0,0,786,35658,0.0,1,0,6,786,47613,1655067948752292,1655067948752292,0.0,outlier,0.0
1971.6666666666667,168,168,786,"",1.130538,3,3,1,786,"",1655067944460334,1655067932629145,379.86078,malicious,11.831189
0,56,56,786,"",1.020244,1,1,1,786,"",1655067943004739,1655067943004628,114.267365,outlier,1.11E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655067943429222,1655067943429099,114.267365,outlier,1.23E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067944099353,165506794409921,47.999996,outlier,1.43E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655067944532815,1655067944532736,114.267365,malicious,7.9E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067946110986,1655067946110841,114.267365,malicious,1.45E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067948610979,1655067948610842,47.999996,malicious,1.37E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067949055871,1655067949055734,47.999996,malicious,1.37E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067941257253,165506794125716,47.999996,malicious,9.3E-5
0,0,0,786,5472,0.0,1,0,6,786,47613,1655067936433531,1655067936433531,0.0,outlier,0.0
0,0,0,786,11506,0.0,1,0,6,786,47613,1655067936556619,1655067936556619,0.0,outlier,0.0
304.25,112,112,786,"",1.091673,2,2,1,786,"",1655067936195421,1655067934977818,244.53473,outlier,1.217603
0,56,56,786,"",1.020244,1,1,1,786,"",165506793625542,1655067936255323,114.267365,malicious,9.7E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067936272919,1655067936272825,47.999996,malicious,9.4E-5
0,8,8,786,"",2.75,1,1,1,786,"",1655067936427014,1655067936426912,43.999996,outlier,1.02E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067937744587,1655067937744485,47.999996,malicious,1.02E-4
0,56,56,786,"",1.020244,1,1,1,786,"",165506793955138,1655067939551323,114.267365,outlier,5.7E-5
0,56,56,786,"",0.98453,1,1,1,786,"",1655067940661841,1655067940661763,110.26736,malicious,7.8E-5
139.75,1359,761,786,22,6.925677,12,14,6,786,40654,1655067963158874,1655067961394085,14682.435,outlier,1.764789
0,0,0,786,20347,0.0,1,0,6,786,47613,1655067963733689,1655067963733689,0.0,outlier,0.0
168.08333333333334,1359,745,786,22,6.937612,12,14,6,786,41464,1655067882811052,1655067880664173,14596.734,outlier,2.146879
0,0,0,786,27979,0.0,1,0,6,786,47613,1655067886098153,1655067886098153,0.0,outlier,0.0
0,0,0,786,5601,0.0,1,0,6,786,47613,1655067887531388,1655067887531388,0.0,outlier,0.0
0,0,0,786,64904,0.0,1,0,6,786,47613,1655067891211391,1655067891211391,0.0,outlier,0.0
137.16666666666666,1359,745,786,22,6.947507,12,14,6,786,59430,1655067893667678,1655067891935437,14617.555,outlier,1.732241
144.5,12,12,786,5900,2.886842,5,5,6,786,37490,1655067897447483,1655067897010467,69.28421,outlier,0.437016
0,0,0,786,22004,0.0,1,0,6,786,47613,1655067898988223,1655067898988223,0.0,outlier,0.0
0,0,0,786,53671,0.0,1,0,6,786,47613,1655067932770184,1655067932770184,0.0,outlier,0.0
0,0,0,786,33106,0.0,1,0,6,786,47613,1655067933269616,1655067933269616,0.0,outlier,0.0
0,0,0,786,3442,0.0,1,0,6,786,47613,1655067899371209,1655067899371209,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655067884625778,1655067884625648,47.999996,malicious,1.3E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067887943638,1655067887943504,47.999996,malicious,1.34E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067888163714,1655067888163637,47.999996,outlier,7.7E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067889316922,165506788931685,47.999996,malicious,7.2E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067890234064,165506789023395,47.999996,outlier,1.14E-4
0,8,8,786,"",3.0,1,1,1,786,"",165506789204528,1655067892045163,47.999996,outlier,1.17E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067893427282,1655067893427175,47.999996,malicious,1.07E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067895317334,1655067895317257,47.999996,malicious,7.7E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067895484225,1655067895484135,47.999996,malicious,9.0E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067963924119,1655067963924042,47.999996,malicious,7.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067965177806,165506796517773,114.267365,malicious,7.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067966980227,165506796698017,47.999996,outlier,5.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067967929659,1655067967929591,114.267365,malicious,6.8E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067969634951,1655067969634826,114.267365,outlier,1.25E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067969702396,1655067969702334,47.999996,malicious,6.2E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067970418892,1655067970418793,114.267365,malicious,9.9E-5
0,56,56,786,"",0.894484,1,1,1,786,"",1655067971175065,1655067971174901,100.1822,malicious,1.64E-4
0,56,56,786,"",1.020244,1,1,1,786,"",165506797150394,1655067971503782,114.267365,malicious,1.58E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067941257253,165506794125716,47.999996,malicious,9.3E-5
139.75,1359,761,786,22,6.925677,12,14,6,786,40654,1655067963158874,1655067961394085,14682.435,outlier,1.764789
0,0,0,786,20347,0.0,1,0,6,786,47613,1655067963733689,1655067963733689,0.0,outlier,0.0
0,0,0,786,12555,0.0,2,1,6,786,40837,1655067963934266,1655067963789975,0.0,outlier,0.144291
0,0,0,786,80,0.0,1,0,6,786,34566,165506796481152,165506796481152,0.0,benign,0.0
0,0,0,786,80,0.0,1,0,6,786,34564,1655067964811605,1655067964811605,0.0,benign,0.0
0,0,0,786,80,0.0,1,0,6,786,34562,1655067964811674,1655067964811674,0.0,benign,0.0
171.91666666666666,1359,745,786,22,6.928542,12,14,6,786,42648,1655067966970378,1655067964770294,14577.651,outlier,2.200084
144.5,12,12,786,5900,2.886842,5,5,6,786,50000,165506796795047,1655067967514953,69.28421,outlier,0.435517
110.75,1767,2110,786,22,7.468681,11,13,6,786,11482,1655067968529547,1655067967152525,28956.076,outlier,1.377022
166.08333333333334,1359,761,786,22,6.925812,12,14,6,786,58810,1655067969220943,1655067967101089,14682.722,outlier,2.119854
0,0,0,786,39493,0.0,1,0,6,786,47613,1655067969295032,1655067969295032,0.0,outlier,0.0
199,12,12,786,5900,2.886842,5,5,6,786,53774,1655067969966884,1655067969417059,69.28421,outlier,0.549825
0,0,0,786,2375,0.0,1,0,6,786,47613,1655067971285648,1655067971285648,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655067963924119,1655067963924042,47.999996,malicious,7.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067965177806,165506796517773,114.267365,malicious,7.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067966980227,165506796698017,47.999996,outlier,5.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067967929659,1655067967929591,114.267365,malicious,6.8E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067969634951,1655067969634826,114.267365,outlier,1.25E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067969702396,1655067969702334,47.999996,malicious,6.2E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067970418892,1655067970418793,114.267365,malicious,9.9E-5
0,56,56,786,"",0.894484,1,1,1,786,"",1655067971175065,1655067971174901,100.1822,malicious,1.64E-4
0,56,56,786,"",1.020244,1,1,1,786,"",165506797150394,1655067971503782,114.267365,malicious,1.58E-4
390452053.90909094,376,12333,786,9200,2.433655,11,2,6,786,47296,1655067984232561,1655067978933224,30929.322,benign,5.299337
0,0,0,786,14881,0.0,1,0,6,786,47613,1655067982885919,1655067982885919,0.0,outlier,0.0
613567152.1428572,911,1996,786,9200,6.254817,7,5,6,786,47310,1655067982992072,1655067980218168,18182.754,benign,2.773904
0,0,0,786,49798,0.0,1,0,6,786,47613,1655067981647466,1655067981647466,0.0,outlier,0.0
44.5,19,43,786,3389,3.678133,4,3,6,786,57419,1655067986974607,1655067986820552,228.04424,outlier,0.154055
0,8,8,786,"",3.0,1,1,1,786,"",1655067980802809,1655067980802718,47.999996,malicious,9.1E-5
7.5,48,48,786,123,4.989969,1,1,17,786,123,165506798691385,1655067986898023,479.03702,outlier,0.015827
0,56,56,786,"",1.020244,1,1,1,786,"",1655067981615559,1655067981615435,114.267365,malicious,1.24E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067981692986,1655067981692877,47.999996,malicious,1.09E-4
146,0,19,786,12555,1.878477,4,3,6,786,43636,1655067987230758,1655067986936265,35.69107,outlier,0.294493
0,0,1441,786,9200,5.192132,3,2,6,786,47348,1655067987281436,1655067987280448,7481.8623,benign,9.88E-4
0,0,0,786,23366,0.0,1,0,6,786,47613,1655067987303734,1655067987303734,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655067982444788,1655067982444692,47.999996,outlier,9.6E-5
0,56,56,786,"",0.98453,1,1,1,786,"",1655067982450848,1655067982450799,110.26736,outlier,4.9E-5
0.02,0,12993,786,9200,3.126256,58,17,6,786,47350,1655067987400379,1655067987397352,40619.438,benign,0.003027
0,0,0,786,21073,0.0,1,0,6,786,47613,1655067987457445,1655067987457445,0.0,outlier,0.0
0,0,0,786,35421,0.0,2,19,6,786,47613,1655067968575883,1655067968311542,0.0,outlier,0.264341
0,0,0,786,26193,0.0,1,0,6,786,47613,1655067989525408,1655067989525408,0.0,outlier,0.0
0,0,0,786,12555,0.0,2,6,6,786,36378,1655067976434678,1655067975434268,0.0,outlier,1.00041
1910.75,112,112,786,"",1.10953,2,2,1,786,"",1655067986279271,1655067978635204,248.53471,malicious,7.644067
0,56,56,786,"",1.020244,1,1,1,786,"",1655067988207014,1655067988206892,114.267365,outlier,1.22E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067991080665,1655067991080528,47.999996,outlier,1.37E-4
0,0,0,786,2376,0.0,3,1,6,786,47932,1655067940079285,1655067939373643,0.0,outlier,0.705642
304.25,112,112,786,"",1.091673,2,2,1,786,"",1655067936195421,1655067934977818,244.53473,outlier,1.217603
0,56,56,786,"",1.020244,1,1,1,786,"",165506793625542,1655067936255323,114.267365,malicious,9.7E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067936272919,1655067936272825,47.999996,malicious,9.4E-5
0,56,56,786,"",0.98453,1,1,1,786,"",1655067940661841,1655067940661763,110.26736,malicious,7.8E-5
0,0,0,786,80,0.0,1,0,6,786,34566,165506796481152,165506796481152,0.0,benign,0.0
0,0,0,786,80,0.0,1,0,6,786,34564,1655067964811605,1655067964811605,0.0,benign,0.0
0,0,0,786,80,0.0,1,0,6,786,34562,1655067964811674,1655067964811674,0.0,benign,0.0
171.91666666666666,1359,745,786,22,6.928542,12,14,6,786,42648,1655067966970378,1655067964770294,14577.651,outlier,2.200084
144.5,12,12,786,5900,2.886842,5,5,6,786,50000,165506796795047,1655067967514953,69.28421,outlier,0.435517
0,0,0,786,80,0.0,1,0,6,786,34566,165506796481152,165506796481152,0.0,benign,0.0
0,0,0,786,80,0.0,1,0,6,786,34564,1655067964811605,1655067964811605,0.0,benign,0.0
0,0,0,786,80,0.0,1,0,6,786,34562,1655067964811674,1655067964811674,0.0,benign,0.0
171.91666666666666,1359,745,786,22,6.928542,12,14,6,786,42648,1655067966970378,1655067964770294,14577.651,outlier,2.200084
144.5,12,12,786,5900,2.886842,5,5,6,786,50000,165506796795047,1655067967514953,69.28421,outlier,0.435517
110.75,1767,2110,786,22,7.468681,11,13,6,786,11482,1655067968529547,1655067967152525,28956.076,outlier,1.377022
166.08333333333334,1359,761,786,22,6.925812,12,14,6,786,58810,1655067969220943,1655067967101089,14682.722,outlier,2.119854
0,0,0,786,39493,0.0,1,0,6,786,47613,1655067969295032,1655067969295032,0.0,outlier,0.0
199,12,12,786,5900,2.886842,5,5,6,786,53774,1655067969966884,1655067969417059,69.28421,outlier,0.549825
0,0,0,786,2375,0.0,1,0,6,786,47613,1655067971285648,1655067971285648,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655067963924119,1655067963924042,47.999996,malicious,7.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067965177806,165506796517773,114.267365,malicious,7.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067966980227,165506796698017,47.999996,outlier,5.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067967929659,1655067967929591,114.267365,malicious,6.8E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067969634951,1655067969634826,114.267365,outlier,1.25E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067969702396,1655067969702334,47.999996,malicious,6.2E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067970418892,1655067970418793,114.267365,malicious,9.9E-5
0,56,56,786,"",0.894484,1,1,1,786,"",1655067971175065,1655067971174901,100.1822,malicious,1.64E-4
0,56,56,786,"",1.020244,1,1,1,786,"",165506797150394,1655067971503782,114.267365,malicious,1.58E-4
110.75,1767,2110,786,22,7.468681,11,13,6,786,11482,1655067968529547,1655067967152525,28956.076,outlier,1.377022
166.08333333333334,1359,761,786,22,6.925812,12,14,6,786,58810,1655067969220943,1655067967101089,14682.722,outlier,2.119854
0,0,0,786,39493,0.0,1,0,6,786,47613,1655067969295032,1655067969295032,0.0,outlier,0.0
199,12,12,786,5900,2.886842,5,5,6,786,53774,1655067969966884,1655067969417059,69.28421,outlier,0.549825
0,0,0,786,2375,0.0,1,0,6,786,47613,1655067971285648,1655067971285648,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655067963924119,1655067963924042,47.999996,malicious,7.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067965177806,165506796517773,114.267365,malicious,7.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655067966980227,165506796698017,47.999996,outlier,5.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067967929659,1655067967929591,114.267365,malicious,6.8E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067969634951,1655067969634826,114.267365,outlier,1.25E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655067969702396,1655067969702334,47.999996,malicious,6.2E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655067970418892,1655067970418793,114.267365,malicious,9.9E-5
0,56,56,786,"",0.894484,1,1,1,786,"",1655067971175065,1655067971174901,100.1822,malicious,1.64E-4
0,56,56,786,"",1.020244,1,1,1,786,"",165506797150394,1655067971503782,114.267365,malicious,1.58E-4
139.75,1359,761,786,22,6.925677,12,14,6,786,40654,1655067963158874,1655067961394085,14682.435,outlier,1.764789
0,0,0,786,20347,0.0,1,0,6,786,47613,1655067963733689,1655067963733689,0.0,outlier,0.0
0,0,0,786,4166,0.0,1,0,6,786,47613,1655067951055941,1655067951055941,0.0,outlier,0.0
0,0,0,786,4485,0.0,1,0,6,786,47613,1655067952011914,1655067952011914,0.0,outlier,0.0
0,0,0,786,4580,0.0,1,0,6,786,47613,1655067952073632,1655067952073632,0.0,outlier,0.0
0,0,0,786,54712,0.0,1,0,6,786,47613,165506795508282,165506795508282,0.0,outlier,0.0
0,0,0,786,47613,0.0,12,0,6,786,56573,1655067963734495,1655067935490785,0.0,outlier,28.24371
0,0,0,786,43506,0.0,1,0,6,786,47613,1655067957170913,1655067957170913,0.0,outlier,0.0
0,0,0,786,23,0.0,2,1,6,786,52884,1655067959176751,1655067959029505,0.0,outlier,0.147246
0,8,8,786,"",3.0,1,1,1,786,"",1655067949334241,1655067949334129,47.999996,outlier,1.12E-4
0,56,56,786,"",0.98453,1,1,1,786,"",1655067949847697,1655067949847563,110.26736,malicious,1.34E-4
